links,titles,pubdates,content,html_file_names,file_status,file_size,sent_to_archive
http://www.ccgp-xinjiang.gov.cn/ZcyAnnouncement/ZcyAnnouncement5/ZcyAnnouncement3010/lef8tV9A/1ywPwojwwgfNQ==.html,新疆维吾尔自治区地质矿产勘查开发局第十一地质大队履带式全液压钻机采购项目的合同公告,2021-06-28--09-34-52,新疆<b>维吾尔</b>自治区地质矿产勘查开发局第十一地质大队履带式全液压钻机采购项目的合同公告. 来源： 发布时间：2021-06-28 浏览次数：79. 一、合同&nbsp;...,新疆维吾尔自治区地质矿产勘查开发局第十一---2021-06-28--09-34-52.html,1,28,failed | 202106290100
https://www.rfa.org/mandarin/yataibaodao/shaoshuminzu/hx-06282021111103.html,维吾尔人不该在大学生遭血腥镇压的北京举行冬奥,2021-06-28--16-18-45,在海外的<b>维吾尔</b>人呼吁不该在血腥屠杀大学生的北京举办奥会。声援维族的台湾独派人士也认为，北京冬奥若如期举行，等于为中共的专制残暴背书，有&nbsp;...,维吾尔人不该在大学生遭血腥镇压的北京举行---2021-06-28--16-18-45.html,1,82,failed | 202106290300
https://s.weibo.com/weibo?q=#华春莹回应美国关心新疆新疆维吾尔族穆斯林人权#,华春莹回应美国关心新疆新疆维吾尔族穆斯林人权,2021-06-28--00-11-29,华春莹回应美国关心新疆新疆<b>维吾尔</b>族穆斯林人权# 美国“关心”新疆<b>维吾尔</b>族穆斯林人权，华春莹回应“黄鼠狼给鸡拜年——没安好心”！奉劝美国及早收手&nbsp;...,华春莹回应美国关心新疆新疆维吾尔族穆斯林---2021-06-28--00-11-29.html,1,7,failed | 202106290300
https://www.rfa.org/mandarin/yataibaodao/junshiwaijiao/cl-06282021135342.html,西方外交官中国以疫苗威胁乌克兰撤回新疆人权声明,2021-06-28--19-06-04,... 万<b>维吾尔</b>人被关押在新疆集中营遭酷刑和强迫做奴工的事件，乌克兰也加入了联署声明的行列。 不过，乌克兰只是短暂参与联署，24日晚上乌克兰外交&nbsp;...,西方外交官中国以疫苗威胁乌克兰撤回新疆人---2021-06-28--19-06-04.html,1,65,https://web.archive.org/web/20210628200216/https://www.rfa.org/mandarin/yataibaodao/junshiwaijiao/cl-06282021135342.html
http://chinaepi.icdc.cn/zhlxbx/ch/reader/view_abstract.aspx?file_no=19850131&flag=1,新疆维吾尔自治区布鲁氏菌种型特点及分布,2021-06-28--12-27-35,"卿燕,张波.新疆<b>维吾尔</b>自治区布鲁氏菌种、型特点及分布[J].中华流行病学杂志,1985,6(1):56-57. 新疆<b>维吾尔</b>自治区布鲁氏菌种、型特点及分布. 收稿日期:&nbsp;...",新疆维吾尔自治区布鲁氏菌种型特点及分布---2021-06-28--12-27-35.html,1,65,https://web.archive.org/web/20210628200216/https://www.rfa.org/mandarin/yataibaodao/junshiwaijiao/cl-06282021135342.html
http://www.tianqi.com/alarmnews/2106111665292741.html,新疆维吾尔自治区阿克苏市202106111611发布雷电黄色预警,2021-06-28--03-08-48,新疆<b>维吾尔</b>自治区阿克苏市2021-06-11 16:11发布雷电黄色预警. 2021-06-11 16:11:00 来源：天气网. 乌什县气象台2021年6月11日16时9分发布雷电&nbsp;...,新疆维吾尔自治区阿克苏市20210611---2021-06-28--03-08-48.html,1,52,https://web.archive.org/web/20210628200216/https://www.rfa.org/mandarin/yataibaodao/junshiwaijiao/cl-06282021135342.html
https://m.nbd.com.cn/articles/2021-06-28/1813147.html,ST新亿收到证监会新疆监管局行政处罚决定书,2021-06-28--10-30-00,贸易 新疆<b>维吾尔</b>自治区 *ST新亿 +4.2%. 每经AI快讯，*ST新亿（SH 600145，收盘价：1.71元）6月28日晚间发布公告称，近日，公司收到中国证券监督&nbsp;...,ST新亿收到证监会新疆监管局行政处罚决定---2021-06-28--10-30-00.html
https://www.heikewan.com/item/27657825,YouTube屏蔽了有关在中国失踪维吾尔人的证词报告黑客新闻,2021-06-28--17-47-25,YouTube 屏蔽了有关在中国失踪<b>维吾尔</b>人的证词：报告. YouTube blocked testimonials about missing Uyghurs in China: Report. 15个赞 billyharris&nbsp;...,YouTube屏蔽了有关在中国失踪维吾尔---2021-06-28--17-47-25.html,1,16,https://web.archive.org/web/20210628220020/https://www.heikewan.com/item/27657825
https://price.ccement.com/Price_Special-1-b1000866.html,阿山_特种水泥水泥网水泥价格,2021-06-28--16-41-51,"品牌, 品种, 地区, 参考价格, 时间. 阿山, 高抗硫酸盐硅酸盐水泥42.5, 新疆<b>维吾尔</b>自治区 阿勒泰地区, 查看, 2021-06-28. 尧柏, 高抗硫酸盐硅酸盐水泥42.5&nbsp;...",阿山_特种水泥水泥网水泥价格---2021-06-28--16-41-51.html,1,108,https://web.archive.org/web/20210628220020/https://www.heikewan.com/item/27657825
https://www.wjw.cn/product/MBR050224093446057196/PRO210628092902574202.xhtml,新疆维吾尔自治区国标弯头耐磨弯头现大量库存弯头价格_厂家_图片全球五金网,2021-06-28--15-46-31,"欢迎前来全球五金网(www.wjw.cn)了解沧州瑞尧兴管件制造有限公司新疆<b>维吾尔</b>自治区国标弯头耐磨弯头现大量库存,弯头。碳钢弯头的优势： 1、不需管&nbsp;...",新疆维吾尔自治区国标弯头耐磨弯头现大量库---2021-06-28--15-46-31.html,1,45,https://web.archive.org/web/20210628220020/https://www.heikewan.com/item/27657825
http://qyiliao.com/Tender/detail/705705,新疆维吾尔自治区第八人民医院妇幼综合楼工程可行性研究报告编制及初步设计服务采购项目公开,2021-06-28--12-32-50,选取1家设计服务商按照《投资项目可行性研究编制指南》（试用本）和《建筑工程设计文件编制深度规定（2016版）等标准规范进行新疆<b>维吾尔</b>自治区第&nbsp;...,新疆维吾尔自治区第八人民医院妇幼综合楼工---2021-06-28--12-32-50.html,1,32,https://web.archive.org/web/20210628220020/https://www.heikewan.com/item/27657825
https://www.etest8.com/jiaoshizhaopin/xinjiang/kc/6828256.html,新疆维吾尔自治区教师招聘培训机构哪家好易考吧教师网课试听,2021-06-28--09-40-42,"[导读]:新疆<b>维吾尔</b>自治区教师招聘培训机构哪家好?易考吧教师网课试听,更多网课课程请继续查看易考吧教师招聘网校. 老师推荐： 2021年新疆中小学教师&nbsp;...",新疆维吾尔自治区教师招聘培训机构哪家好易---2021-06-28--09-40-42.html,1,70,https://web.archive.org/web/20210628220020/https://www.heikewan.com/item/27657825
http://www.ccgp-xinjiang.gov.cn/ZcyAnnouncement/ZcyAnnouncement11/ZcyAnnouncement10016/iBG5jxm787MKQdT/ZYxW2A==.html,新疆维吾尔自治区喀什地区结核病防治所2021年6月政府采购意向,2021-06-28--09-21-35,来源：新疆<b>维吾尔</b>自治区喀什地区结核病防治所 发布时间：2021-06-28 浏览次数：0. 为便于供应商及时了解政府采购信息，根据《财政部关于开展政府&nbsp;...,新疆维吾尔自治区喀什地区结核病防治所20---2021-06-28--09-21-35.html,1,21,https://web.archive.org/web/20210628220020/https://www.heikewan.com/item/27657825
https://m.weibo.cn/status/4620491698733867,微博,2021-06-28--08-27-31,在<b>维吾尔</b>族人的心中，花帽是爱情的象征 [心] 是择偶信物，用来赠给心上人，成为青年男女定情之物。 花帽凝结着真挚、深沉的情思内蕴着姑娘的精心&nbsp;...,微博---2021-06-28--08-27-31.html,1,22,https://web.archive.org/web/20210628220020/https://www.heikewan.com/item/27657825
http://lawsky.org/show.asp?id=921,新疆维吾尔自治区和硕县人民检察院督促保护马兰红山军博园军事遗迹行政公益诉讼案,2021-06-28--06-31-37,"马兰红山军博园位于新疆<b>维吾尔</b>自治区巴音郭楞蒙古自治州和硕县境内,2011年被列为国家红色旅游项目第二批经典名录,园中的红山核武器试爆指挥中心&nbsp;...",新疆维吾尔自治区和硕县人民检察院督促保护---2021-06-28--06-31-37.html,1,16,https://web.archive.org/web/20210628220020/https://www.heikewan.com/item/27657825
https://www1.rmfysszc.gov.cn/agency/Agency.shtml?fid=14365,司法技术人民法院诉讼资产网,2021-06-28--20-52-44,新疆<b>维吾尔</b>自治区高级人民法院伊犁哈萨克… 2021.06.01. 123456789下一页尾页.,司法技术人民法院诉讼资产网---2021-06-28--20-52-44.html,0,3,failed | 202106291000
http://www.ccgp-xinjiang.gov.cn/ZcyAnnouncement/ZcyAnnouncement2/ZcyAnnouncement3011/EM8Fi1V7XiLpak3iBCG6hw==.html,新疆维吾尔自治区自然资源厅安全生产指挥调度系统竞争性磋商公告,2021-06-28--19-27-17,新疆<b>维吾尔</b>自治区自然资源厅安全生产指挥调度系统采购项目的潜在供应商应在乌鲁木齐林森国际（克拉玛依西街364号）16楼获取采购文件，并于2021&nbsp;...,新疆维吾尔自治区自然资源厅安全生产指挥调---2021-06-28--19-27-17.html,1,39,failed | 202106291000
http://www.ccgp-xinjiang.gov.cn/ZcyAnnouncement/ZcyAnnouncement11/ZcyAnnouncement10016/FJPjsobGwdfyoW6dRXyWQg==.html,新疆维吾尔自治区广播电视局六三一台2021年7月政府采购意向,2021-06-28--19-10-34,为便于供应商及时了解政府采购信息，根据《财政部关于开展政府采购意向公开工作的通知》（财库〔2020〕10号）等有关规定，现将 新疆<b>维吾尔</b>自治区&nbsp;...,新疆维吾尔自治区广播电视局六三一台202---2021-06-28--19-10-34.html,1,22,failed | 202106291000
http://inews.nmgnews.com.cn/system/2021/06/29/013150322.shtml,实力圈粉这份报纸火了,2021-06-29--00-22-30,除了区内各盟市的热心读者，来自北京市、上海市、广东省、湖南省、河北省、新疆<b>维吾尔</b>自治区等地的区外热心读者也纷纷来电，想要珍藏7月1日的《&nbsp;...,实力圈粉这份报纸火了---2021-06-29--00-22-30.html,1,13,https://web.archive.org/web/20210628133249/https://p.wts.xinwen.cn/dot-wts/spm.js
https://coal.in-en.com/html/coal-2602278.shtml,复函国家能源局综合司关于新疆三道岭矿区砂墩子煤矿调整建设规模生产能力,2021-06-28--10-07-30,新疆<b>维吾尔</b>自治区发展改革委：. 报来《关于申请调整新疆三道岭矿区砂墩子煤矿建设规模（生产能力）有关事宜的请示》（新发改能源〔2021〕134号）&nbsp;...,复函国家能源局综合司关于新疆三道岭矿区砂---2021-06-28--10-07-30.html,1,41,https://web.archive.org/web/20210628133249/https://p.wts.xinwen.cn/dot-wts/spm.js
http://m.huatu.com/2021/0629/2225215.html,2021国家税务总局新疆维吾尔自治区税务局拟录用公务员公示公告第一批_公务员考试_华图教育,2021-06-29--02-17-24,根据2021年度中央机关及其直属机构考试录用公务员工作有关要求，经过笔试、面试、体检和考察等程序，确定马燕等288人为国家税务总局新疆<b>维吾尔</b>&nbsp;...,2021国家税务总局新疆维吾尔自治区税务---2021-06-29--02-17-24.html,1,35,https://web.archive.org/web/20210629030020/http://m.huatu.com/2021/0629/2225215.html
https://cn.wsj.com/articles/新疆强迫劳动产品禁令相关执法行动引发进口商抱怨-11624929612,新疆强迫劳动产品禁令相关执法行动引发进口商抱怨,2021-06-29--01-30-00,一个参议院小组还通过了名为《防止强迫<b>维吾尔</b>劳动法》(Uyghur Forced Labor Prevention Act)的两党立法，该法案可能将进口禁令扩大到其他产品。,新疆强迫劳动产品禁令相关执法行动引发进口---2021-06-29--01-30-00.html,1,501,https://web.archive.org/web/20210629030020/http://m.huatu.com/2021/0629/2225215.html
http://www.chinanews.com/gn/2021/06-29/9509289.shtml,七一勋章获得者丨买买提江吾买尔强基固本建家园民族团结一家亲,2021-06-29--01-18-45,买买提江·吾买尔，<b>维吾尔</b>族，新疆伊宁人，1973年7月入党。他是旗帜鲜明同“三股势力”作坚决斗争的先进模范，他坚持强基固本，大抓支部建设和党员&nbsp;...,七一勋章获得者丨买买提江吾买尔强基固本建---2021-06-29--01-18-45.html,1,64,https://web.archive.org/web/20210629030020/http://m.huatu.com/2021/0629/2225215.html
https://news.gmw.cn/2021-06/29/content_34956724.htm,杂技晚会江山如画新疆上演,2021-06-28--20-48-45,早在今年年初，新疆<b>维吾尔</b>自治区党委宣传部就启动了优秀舞台艺术作品展演活动，展演和巡演了《金色的胡杨》《吐鲁番的葡萄熟了》《石榴红了》《&nbsp;...,杂技晚会江山如画新疆上演---2021-06-28--20-48-45.html,1,35,https://web.archive.org/web/20210629030020/http://m.huatu.com/2021/0629/2225215.html
https://zhuanlan.zhihu.com/p/384785017,喜讯疆果果党支部荣获新疆维吾尔自治区先进基层党组织称号,2021-06-28--18-19-47,2021年4月，中共新疆<b>维吾尔</b>自治区委员会授予喀什疆果果农业科技有限公司党支部“新疆<b>维吾尔</b>自治区先进基层党组织”称号。 喀什疆果果农业科技有限&nbsp;...,喜讯疆果果党支部荣获新疆维吾尔自治区先进---2021-06-28--18-19-47.html,1,51,https://web.archive.org/web/20210629030020/http://m.huatu.com/2021/0629/2225215.html
https://www.esdict.cn/dicts/de/维吾尔语,维吾尔语的德语解释和发音词典,2021-06-28--14-39-34,『德语助手』为您提供<b>维吾尔</b>语的用法讲解，告诉您准确全面的<b>维吾尔</b>语的中文意思，<b>维吾尔</b>语的读音，<b>维吾尔</b>语的同义词，<b>维吾尔</b>语的反义词，<b>维吾尔</b>&nbsp;...,维吾尔语的德语解释和发音词典---2021-06-28--14-39-34.html,1,20,https://web.archive.org/web/20210629030020/http://m.huatu.com/2021/0629/2225215.html
https://www.tianqi.com/alarmnews/2106191765422141.html,新疆维吾尔自治区塔城市202106191742发布大风蓝色预警,2021-06-28--14-02-54,新疆<b>维吾尔</b>自治区塔城市2021-06-19 17:42发布大风蓝色预警. 2021-06-19 17:42:00 来源：天气网. 额敏县气象台2021年6月19日17时35分发布大风蓝色&nbsp;...,新疆维吾尔自治区塔城市202106191---2021-06-28--14-02-54.html,1,52,https://web.archive.org/web/20210629030020/http://m.huatu.com/2021/0629/2225215.html
https://www.1xuezhe.exuezhe.com/Qk/art/7919921?dbcode=4&flag=2,维吾尔族传统宗法文化初探,2021-06-28--14-00-29,<b>维吾尔</b>族传统宗法文化初探. 关注“壹学者”微信&gt;&gt;. 第一作者认领本论文 邀请作者认领本论文. 第一作者：颜小华. 索引收录：《民族问题研究》2004 年.,维吾尔族传统宗法文化初探---2021-06-28--14-00-29.html,1,79,https://web.archive.org/web/20210629030020/http://m.huatu.com/2021/0629/2225215.html
https://finance.sina.com.cn/consume/puguangtai/2021-06-29/doc-ikqciyzk2518739.shtml,佳和乳业老酸奶酵母超标7倍此前已多次因食品安全问题被罚,2021-06-29--02-15-00,6月24日，新疆<b>维吾尔</b>自治区市场监督管理局发布通告显示，新疆伊犁佳和乳业有限公司（下称“佳和乳业”）生产的伊犁老酸奶（低脂无糖型）酵母不符合&nbsp;...,佳和乳业老酸奶酵母超标7倍此前已多次因食---2021-06-29--02-15-00.html,1,97,https://web.archive.org/web/20210629050017/https://finance.sina.com.cn/consume/puguangtai/2021-06-29/doc-ikqciyzk2518739.shtml
https://wiki.deepin.org/wiki/葳13⑧.6①992兴新疆维吾尔自治区怎样在宾馆里叫服务酒店可以叫服务吗,葳136992兴新疆维吾尔自治区怎样在宾馆里叫服务酒店可以叫服务吗deepinWiki,2021-06-28--19-43-44,葳13⑧.6①992兴新疆<b>维吾尔</b>自治区怎样在宾馆里叫服务酒店可以叫服务吗. 本页面目前没有内容。您可以在其他页面中搜索本页标题或搜索相关日志，但&nbsp;...,葳136992兴新疆维吾尔自治区怎样在宾---2021-06-28--19-43-44.html,1,14,https://web.archive.org/web/20210629050017/https://finance.sina.com.cn/consume/puguangtai/2021-06-29/doc-ikqciyzk2518739.shtml
http://www.raduga.com.cn/skwx_eypt/LiteratureDetail.aspx?ID=226028,新疆维吾尔自治区民营经济发展报告,2021-06-28--17-30-10,新疆<b>维吾尔</b>自治区民营经济发展报告. 收藏. 作者：《新疆<b>维吾尔</b>自治区民营经济发展报告》课题组. 所属图书：中国民营经济发展报告No.3（2005～2006&nbsp;...,新疆维吾尔自治区民营经济发展报告---2021-06-28--17-30-10.html,1,30,https://web.archive.org/web/20210629050017/https://finance.sina.com.cn/consume/puguangtai/2021-06-29/doc-ikqciyzk2518739.shtml
https://www.yaoxuanzhi.com/policy-list/xinjiang-hy-zj2-zcfx2/,新疆维吾尔自治区生物医药行业政策_新疆维吾尔自治区生物医药行业企业壮大支持政策解读药选址,2021-06-28--16-49-54,"药选址看政策栏目提供新疆<b>维吾尔</b>自治区生物医药行业政策、新疆<b>维吾尔</b>自治区生物医药行业企业壮大支持资金扶持、政策解读,更多生物医药行业企业&nbsp;...",新疆维吾尔自治区生物医药行业政策_新疆维---2021-06-28--16-49-54.html,1,475,https://web.archive.org/web/20210629050017/https://finance.sina.com.cn/consume/puguangtai/2021-06-29/doc-ikqciyzk2518739.shtml
http://newsxmwb.xinmin.cn/wentihui/wtsh/2021/06/29/31983662.html,打响上海文化品牌丨他们踏遍五湖四海为何最终还是回到上海街头,2021-06-29--05-03-45,在英国留学的付卓、在法国车企工作过的董亦含、曾在中国台湾青少年管弦乐团担任小提琴手的李惠淳、毕业于新疆艺术学院音乐系的<b>维吾尔</b>族吉他手开&nbsp;...,打响上海文化品牌丨他们踏遍五湖四海为何最---2021-06-29--05-03-45.html,1,50,failed | 202106291600
https://news.sina.com.cn/c/2021-06-29/doc-ikqcfnca3931872.shtml,镜头把监督融入基层治理,2021-06-28--22-41-15,新疆<b>维吾尔</b>自治区沙雅县纪委监委聚焦群众急难愁盼问题，通过警示教育、规范权力清单、用活监督力量等方式织密织牢监督网，深入整治群众身边腐败&nbsp;...,镜头把监督融入基层治理---2021-06-28--22-41-15.html,1,69,failed | 202106291600
https://price.ccement.com/Price_newlist3-10-650000-0.html,新疆维吾尔自治区水泥_新疆维吾尔自治区水泥价格_今日水泥价格走势_新疆维吾尔自治区水泥网,2021-06-28--17-53-09,2021年新疆<b>维吾尔</b>自治区水泥价格行情，包含32.5、42.5水泥价格等各水泥品种，提供全新疆<b>维吾尔</b>自治区地区水泥价格查询。,新疆维吾尔自治区水泥_新疆维吾尔自治区水---2021-06-28--17-53-09.html,1,106
https://www.dwnews.com/台湾/60248546/究竟是中国霸王硬上弓还是乌克兰暗送秋波,究竟是中国霸王硬上弓还是乌克兰暗送秋波,2021-06-29--06-22-30,... 余国起草的联合声明，指控中共在新疆大肆监控、任意拘留超过100万以上的<b>维吾尔</b>人与其他少数民族，并要求让联合国人权事务高级专员前往调查。,究竟是中国霸王硬上弓还是乌克兰暗送秋波---2021-06-29--06-22-30.html,1,331,
http://news.china.com.cn/txt/2021-06/29/content_77595300.htm,中国发布丨记驻村第一书记陈诚不是我在驻村是这个村住进了我心里,2021-06-29--05-48-41,视频中，<b>维吾尔</b>族村民泣不成声，紧握着一名驻村干部的手久久不肯松开，而这名干部早已红了眼眶，嘴中不停地说着“谢谢，谢谢”。 视频中的驻村干部&nbsp;...,中国发布丨记驻村第一书记陈诚不是我在驻村---2021-06-29--05-48-41.html,1,25,failed | 202106291800
https://www.gucheng.com/hot/2021/4060382.shtml,新疆的和田盛产什么当地人均收入多少,2021-06-29--07-41-15,新疆和田一般指和田地区，位于位于新疆<b>维吾尔</b>自治区南隅，是中国光能资源较丰富的地区，矿产资源丰富，以盛产和田玉闻名，是著名的玉石之乡、&nbsp;...,新疆的和田盛产什么当地人均收入多少---2021-06-29--07-41-15.html,1,28,https://web.archive.org/web/20210629090017/https://www.gucheng.com/hot/2021/4060382.shtml
http://www.unitalen.com.cn/html/report/10000279-1.htm,田力普会见新疆维吾尔自治区副主席靳诺一行,2021-06-28--22-38-56,田力普会见新疆<b>维吾尔</b>自治区副主席靳诺一行2008-03-17. 3月17日上午，国家知识产权局局长田力普在京会见了来访的新疆<b>维吾尔</b>自治区副主席靳诺&nbsp;...,田力普会见新疆维吾尔自治区副主席靳诺一行---2021-06-28--22-38-56.html,1,28,https://web.archive.org/web/20210629090017/https://www.gucheng.com/hot/2021/4060382.shtml
"http://www.xj-n-tax.gov.cn/was5/web/search?page=45&channelid=202368&was_custom_expr=DocPubTime = between['2021.05.29', '2021.06.29']&perpage=10&outlinepage=10&searchscope=doctitle&timescope=month&timescopecolumn=DocPubtime&orderby=&andsen=&total=&orsen=&exclude=",全文检索新疆税务局,2021-06-28--19-06-39,根据《2017年新疆<b>维吾尔</b>自治区面向社会公开考试录用公务员、工作人员简章》，按照公开、平等、竞争、择优的原则，经过报名与确认、笔试、资格&nbsp;...,全文检索新疆税务局---2021-06-28--19-06-39.html,1,42,https://web.archive.org/web/20210629090017/https://www.gucheng.com/hot/2021/4060382.shtml
http://www.chinanews.com/gj/2021/06-29/9509626.shtml,意大利发布新疆问题研究报告美国以人权之名谋取地缘政治利益,2021-06-29--07-41-15,报告称，近年来，针对中国新疆<b>维吾尔</b>自治区的高度政治化的媒体攻击运动频发，经常传播毫无根据甚至是完全虚假的信息。而在这一问题上，真正在&nbsp;...,意大利发布新疆问题研究报告美国以人权之名---2021-06-29--07-41-15.html,1,64,https://web.archive.org/web/20210629084200/https://poss-videocloud.cns.com.cn/oss/2021/06/29/chinanews/MEIZI_YUNSHI/uploadImage/60da96663364be54f97c6d89_small.jpg
http://www.chinanews.com/gn/2021/06-29/9509751.shtml,意大利学者称西方对新疆问题的指控没有任何证据中方正义之辞值得尊敬,2021-06-29--10-18-45,负责组织撰写该报告的意大利国际关系学者法比奥·马西莫·帕兰迪表示，他曾在新疆亲眼目睹<b>维吾尔</b>族和其他少数民族享有充分的宗教信仰自由，根本找不&nbsp;...,意大利学者称西方对新疆问题的指控没有任何---2021-06-29--10-18-45.html,1,62,https://web.archive.org/web/20210629110015/http://www.chinanews.com/gn/2021/06-29/9509751.shtml
https://s.weibo.com/weibo?q=#维吾尔族女孩被15所世界名校录取#&Refer=top,维吾尔族女孩被15所世界名校录取,2021-06-29--10-01-00,导语：18岁<b>维吾尔</b>族女孩吐玛丽兹•克尔江，从小在大连长大，3年前来深圳上高中，今年同时被15所全球高校录取。她喜欢音乐、舞蹈、模特，想成为&nbsp;...,维吾尔族女孩被15所世界名校录取---2021-06-29--10-01-00.html,1,7,https://web.archive.org/web/20210629110015/http://www.chinanews.com/gn/2021/06-29/9509751.shtml
http://chinajob.mohrss.gov.cn/c/2021-06-29/311777.shtml,新疆维吾尔自治区医保惠民精准高效工作动态中国就业网,2021-06-29--09-41-11,医疗保障事关群众健康福祉，是全面建成小康社会的重要民生指标。党的十八大以来，新疆<b>维吾尔</b>自治区持续推进医保惠民工程，打造多层次、全方面的&nbsp;...,新疆维吾尔自治区医保惠民精准高效工作动态---2021-06-29--09-41-11.html,1,48,https://web.archive.org/web/20210629110015/http://www.chinanews.com/gn/2021/06-29/9509751.shtml
http://news.china.com.cn/txt/2021-06/29/content_77595654.htm,中国发布丨红色资源保护公益诉讼典型案例发布,2021-06-29--08-26-15,... 之一的新疆<b>维吾尔</b>自治区和硕县马兰红山军博园军事遗迹等。 此次发布的典型案例中，既有行政公益诉讼起诉案件，也有行政公益诉讼诉前监督案件。,中国发布丨红色资源保护公益诉讼典型案例发---2021-06-29--08-26-15.html,1,12,https://web.archive.org/web/20210629110015/http://www.chinanews.com/gn/2021/06-29/9509751.shtml
https://news.sina.com.cn/c/2021-06-29/doc-ikqcfnca3997618.shtml,6月28日新疆含兵团最新疫情通报,2021-06-29--03-22-30,天山网讯新疆<b>维吾尔</b>自治区卫生健康委最新通报，6月28日0时至24时，新疆<b>维吾尔</b>自治区（含新疆生产建设兵团）无新增新冠肺炎确诊病例和无症状感染&nbsp;...,6月28日新疆含兵团最新疫情通报---2021-06-29--03-22-30.html,1,67,https://web.archive.org/web/20210629110015/http://www.chinanews.com/gn/2021/06-29/9509751.shtml
http://www.tianqi.com/alarmnews/2106181765220041.html,新疆维吾尔自治区哈密市202106181734发布高温橙色预警,2021-06-29--08-34-41,哈密市气象台2021年6月18日17时30分发布高温橙色预警信号：预计6月19～20日，伊州区城区、三塘湖、十三间房、二堡、花园乡、陶家宫、骆驼&nbsp;...,新疆维吾尔自治区哈密市202106181---2021-06-29--08-34-41.html,1,52,failed | 202106292300
http://www.kashi.gov.cn/Item/52073.aspx,新疆维吾尔自治区政务服务和公共资源交易中心调研组赴喀调研喀什地区行政公署,2021-06-29--08-25-14,6月25日，新疆<b>维吾尔</b>自治区政务服务和公共资源交易中心副主任杜强一行赴喀调研。 调研组先后参观调研了喀什地区12345政务服务热线管理中心、&nbsp;...,新疆维吾尔自治区政务服务和公共资源交易中---2021-06-29--08-25-14.html,1,52,failed | 202106292300
http://www.altxw.com/news/system/2021/06/29/030090220.shtml,党内最高荣誉买买提江吾买尔魏德友荣获七一勋章,2021-06-29--03-11-15,新疆<b>维吾尔</b>自治区伊宁县温亚尔乡布力开村党支部原书记买买提江·吾买尔、新疆生产建设兵团第九师161团1连退休职工魏德友荣获“七一勋章”。,党内最高荣誉买买提江吾买尔魏德友荣获七一---2021-06-29--03-11-15.html,1,15,failed | 202106292300
http://m.legaldaily.com.cn/index/content/2021-06/29/content_8540647.htm,新疆司法厅直属系统开展七一走访慰问,2021-06-29--13-07-30,新疆<b>维吾尔</b>自治区司法厅离休老党员彭佩在接受“光荣在党50年”纪念章时，紧紧握住司法厅党委书记王江的手动情地说。 党中央首次颁发“光荣在党50年”&nbsp;...,新疆司法厅直属系统开展七一走访慰问---2021-06-29--13-07-30.html,1,6,failed | 202106300000
https://www.cqn.com.cn/cj/content/2021-06/29/content_8707844.htm,国家药监局综合司关于表扬2020年度化妆品不良反应监测工作有关单位和个人的通报,2021-06-29--09-22-30,江西省皮肤病专科医院医学美容科主任李光、新疆<b>维吾尔</b>自治区人民医院皮肤性病科主任康晓静2位专家积极参与化妆品不良反应监测培训、课题研究、&nbsp;...,国家药监局综合司关于表扬2020年度化妆---2021-06-29--09-22-30.html,1,38,https://web.archive.org/web/20210629160018/https://www.cqn.com.cn/cj/content/2021-06/29/content_8707844.htm
https://www.tianyancha.com/company/2358611880,新疆维吾尔自治区人民医院护士学校保健服务公司_电话_工商信息,2021-06-29--07-53-36,天眼查为您提供新疆<b>维吾尔</b>自治区人民医院护士学校保健服务公司的相关企业信息查询服务:查询工商注册信息，公司电话，公司地址，公司邮箱网址，&nbsp;...,新疆维吾尔自治区人民医院护士学校保健服务---2021-06-29--07-53-36.html,0,0,https://web.archive.org/web/20210629160018/https://www.cqn.com.cn/cj/content/2021-06/29/content_8707844.htm
http://m.tianqi.com/hunan-fengshuweiwuerzuhuizuxiang/25837/2021-03-24/?qd=tq7,桃源枫树维吾尔天气预报枫树维吾尔天气预报一周枫树维吾尔天气预报15天10天7天30天40天,2021-06-29--05-44-48,"枫树<b>维吾尔</b>天气网提供枫树<b>维吾尔</b>今日天气预报,枫树<b>维吾尔</b>24小时天气预报,枫树<b>维吾尔</b>24小时实况天气预报查询,明天天气以及枫树<b>维吾尔</b>未来一周的&nbsp;...",桃源枫树维吾尔天气预报枫树维吾尔天气预报---2021-06-29--05-44-48.html,1,62,https://web.archive.org/web/20210629160018/https://www.cqn.com.cn/cj/content/2021-06/29/content_8707844.htm
https://www.rfa.org/mandarin/Xinwen/8-06292021120157.html,联合国人权专家关注中国遭长期监禁和酷刑的人士,2021-06-29--16-07-30,在劳勒开具的关注名单中，还包括了高智晟律师、异议人士秦永敏、<b>维吾尔</b>族学者伊力哈木·土赫提、贵州人权捍卫者陈西和“六四天网”创办人黄琦等人。,联合国人权专家关注中国遭长期监禁和酷刑的---2021-06-29--16-07-30.html,1,49,https://web.archive.org/web/20210629180014/https://www.rfa.org/mandarin/Xinwen/8-06292021120157.html
